# Constructed from biom file
#OTU ID	F31-1	F31-2	F31-3	F31-4	F31-5	F31-6	F31-7	F31-8	F31-9	h3-4-5	taxonomy
c4aa9d2426d4ad8ad147cf9cb72291ec	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
10deff8bb3b2253bbe483d4a0891ecdc	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
6503451d7aeb1e107042fa7197abd081	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d11d08a34421fe58a76238a5a8cbc417	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f248c2572baea5ffe248fc267b9d1cf0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
26ce314d50b0e36d2c5ce426263c1c12	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
898f62bf38fe37abe9d061468e839af9	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
6ff7297ffeeecea205edcfd46b6a1476	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ac4cbf9dcade686ada5aafb83c55e155	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
43174b21b74e63d16a021f7f3e57eb5e	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
13500984e6b4e0c7f8770bde947fc4c2	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
087bba72a621dccdc5d14be98e08e9b3	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
651dd980fd17c028996e338b1e5bc3f3	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
8574ebeced8cc0698720aa3cb16bcd5e	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
08c8a23a8e281c407cad84ea2ebdb99a	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
dc705b27d961e6efa2272d2f83801abc	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
86b36f004abf8c5e7206fad25308cca0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
92a6a00bf550fe27bd7434c237734091	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f5bad57815f15b5f38ec9ab8284782bd	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5bb6d144514dd0bf2c108625ea887bd1	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
baf166b441784fb0e0bb4f643f367601	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
6bf37c745d1919a244350d31f89f5910	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
56c609a9721a5c37fda0e2104a84dc78	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
0e727d48fd22580bce90bef7358f39a0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
0587f51127136015bd9963b6f5c6f422	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
54ec5b67a169257b60e3d0a9ad3d09b4	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f990d1e11975e17567c144932897fc3f	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
1948295c24c795b864d628e3676bdd22	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e4715b63587f7d4ef9f6a15c6eff4615	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
bd2f99c8aac0b1452091e3729e5407ed	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
7af4c5423b16600b3d18ebdb0ec47353	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
11ac2e252b1307fc3d8fb44c20486396	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2e2ac24d0b697f742a66858ec5241c70	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
6e59cc30424ce37edfe29a2652b582a1	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
25c334fa2df34bda2fcb77ebe9bf73b0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e3daa1d073cbd85b550692b2bfb5079b	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Archaea
8c4d650d46eeecac1d1b43ca59e69bfd	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ff8a3b9880318e8384af5e0efd60b7a6	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
753608106e2f4d33019e3c3e459667c7	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
b29ecdd88a13e02c518fa3b3bf804087	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
82a09d6f28f6a0bf398f5475917468e1	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d960b1e50434dbb437e2747eff3a40e7	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5898ce0e43535fb244b6e80028cf036b	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
6e771b7324292cf0e0cad63b2d40ecfd	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
1157a86c8c7208872f469f73147cf095	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
0e207158f9c8511e7a41214cf733dba0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ea078d22ce0c4559dc84ab3e74015fe9	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f01eac468006883f07a3e773e1c39d13	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
0ab865c7c5e839370917d74c4c4595e4	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f87d54a7f2f3693b0f986e8756d105a5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
13c3b6e14ebdc9accf2b6ad17abf8c8b	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
313181923830e01fceffb47fd331ae79	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
35f890f4c0e9fd36bc0b97ccf9705e33	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a282ed8d061a853ad2d835e4522c4cfc	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
dbc0cc1cd17a1cbd4fc2aa3c9f6410de	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5eb9a682272fa81339632c0e87d2a418	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
1a8cd2f733857eaaecc286e15de8fcd2	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
0498c9b6b231fbdcfdd8651b73985e70	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ceeb94b2424999db3f3badfa906d7bf6	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
7e0b4b880e4b3bdd6105bae2a61ab8d7	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
34fd8f07309f054f12220d4a6b598a24	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
273e15572dfbf6ddf1b79d6ebcc514a3	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
44854652b52ab986dd96557e153359b8	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
63bf73b30faac29ef9842ae64b2347c0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
b239d734b92cdcf00a16809d35a5866e	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
00f036b0d1e33387505147cc395a82f1	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
66dc211beed9b84d007ece38ab8107a8	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
96705d2aa289c33e0141911037dd5722	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
68fd876f4950eaf0ff493d3c9611e6fd	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
4f0e254c21abbec77d265c74214ad10c	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
7ccf87dc9c9ace94948202ba1299b885	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f96f6f0d62c93390c65689bbc7d624fc	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ff3dbe31978cc1dcbf748330df70f6af	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e236d9286feed7a2cc2c227dd82a16bf	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
123d9cc5cdcb001d9067966cdd02e58e	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
3fbc4377f66f38157c383f4a281a4d5e	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c27a5eae328bf92383df5b3cfbe96f50	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d2357e93b03c9e174205ace099205f00	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
98473a0facc52c410fe9c17a35df7c14	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
660d93880c1eef7cd868b9542c4f739c	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d0c6eb654c7ac0ff07ab3fa8d2582ca6	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
99d07a03fe2db61681e727aec250eb08	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
285a679d68a3eaa463f42905f08474fb	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
cdf1ed1657c45513cdbf8a50094e23c5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
7b599e398ba2a47cca356ea13d658d64	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ce2dacd23f4ed91c7a6d067c7818f90d	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
9bdb2d46c2292117cf42479ce27d7387	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
fdb0bc9c2226e455af9481e8129cc18b	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
de2f3b9b0907e4292ed82ce0ac4c8da3	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
b98114c36dcb4b3b03028bcea4f49688	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
bf303fcc107e3c5f44296cdf43ea666a	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c64cf825cc1efb4b7ef9a6701dfb972a	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
43d5392b35c120ccbe6ba7bab2aabc34	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ece5af9dfaddae93ea6ce4bc492df649	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5ad6dc35ae578f76d55545bc5a4e0f84	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
57ddb691764a591199646e8275a3ee55	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
bf854de50f86326d7f56c5472f6d2e2f	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d6affc496fc7fd16758d519474d5430a	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2156de0088b681033b1da7274f462c10	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e6dfea2021d4d407cd316ee98aca998a	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
bff6a7434cf26ca461f0fdb0b68c4e6f	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
a1794863fb54a46224c98edb486c192b	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a8c73c6a6d6c3eaa0d5db47c5a6333e8	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
2bf069db26da96e83ab932003037160e	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
4f14c2d220a0ed0db5c7a412b3ea3176	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
52e729d83f7e687051d3ddb40b307980	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
6c9f534dfb244f5fed9bf396d28effcd	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
3523c8cdcc82f79f81ad4dc3eac3d9ec	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
9cc5fa334253757eee5d8bb3c64901ec	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c82e6e60f8cfa2112836a164b3377fb5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
2f8317fac9c6fd1e1a31d51da0d5981d	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
419f614dd252ccf82c6c5d795870980a	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
7c8dea8b15ca6fe73e290aa180c03e57	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
364c2bacf631481ae34c404dd8e53aec	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
250ef89eb8e2d1ecaaa8447f85387ee8	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
96351afb229f7179ee2cf05aba88dd91	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e5feacce3fbd7e2fe8325a9721db1490	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
9b3bb2449e09fc160ffd17da0e4831e7	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
025a44d738dd6dec5ea507c536c403c6	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
597fd4ede23b9f8f1b671ec41deeb497	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
a91f08aa3778ce33ff7ce9850e4317ac	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
7389919fae1e6ef96ad62e6081c5bedd	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d451e8cb7ac308750a02909c86684c90	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
62c513152a41bd337b5e7cec88448ac3	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
069d218984b5417457d7c8de5e46ea4c	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
3257f17cfcc7eb2cdcb9352b0a636294	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
43cd9c4a7a81929c278a54b35676d555	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
33e0e7338a1c03ae94b3efd7d4e3c3f0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
551618f2d2e3798475284af49d6dda84	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
7229f64245dc4144f3b43ad071f0003a	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
d7a0e048eade64dc97fbc501967883e7	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
b74ac6a5ee8a35b64ab4ac93052250d7	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ff85a715ffddca540d2a82b0f46a6874	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
6a721c0788989992c24a4c4b35cf3157	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
bf3ff033ca4466cb461db34e58d6d018	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
678d1ba2bb3b570be552dd87c72b9035	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
eec4eb8354b0c342001e72f182edb005	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
669bc81bb31671ace3129c307eccb731	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
4f6bec32064af881d8b497515f7b504b	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c43a9ca8986975398edc1681868ea6fd	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
756d64c6e5abedb00221de27d6c5d2bd	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
acb26c025af0ef1b459e363d445158ff	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
9d604d6e6a1b8f295cbaa9f2cbb9c294	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
3a37dd79bf4cede4c6052d419927357f	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
ac0807915b8bed8ce2e30948eb2ea23d	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
360fba570e611761325b8433211472a6	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e0cacad71d9a8a1b9071b9a1940bf01d	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a1417b711d9a549bdea9ea00e2042e8b	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ca9c5f5ed54f0067ccd2f74962407610	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
e9211251e64ffbe4c0f8cb1adfbe0f1c	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
7f3eb36ac389994d3912d9a348fb46f2	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5a76224c632a507a2690b4e5f1701bdc	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
33c6e7fe555d9b03a76eb9234629ec77	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
083d7a90090164140308cbfd3733339f	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
1e4973fc49d3eafa16537684f2beb202	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5d38b1479b2fb0bdf4e6fe127a9140b8	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
31dc50f1badf126f51229a7f88988bf1	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
3bc22ef5fe378689967177ff101e5880	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f87a716c71799b7f02ebe2a649eb43dc	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
30afaefee80b480f6acab85c86c44a04	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
6b8ad4a6b3adce2f6b6d73f4e9ab0602	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
f92a9463b59ffd1f28dd091ad5652896	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
15c1af379a402a602ee54d2d009bcaa8	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
68a0a17c292a8498c7d6471fb3b266b7	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ae2880c1d145668d38c5f482313bcdf9	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a46a3a16055a835323f5515b9ecf7c8c	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
50217aab3bf4afaa6dde078646326eed	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
93b654329824d3a0cee1272e18db8912	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
8b71e24971c6d0bcb15f807d4ed2ae65	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
bf8277d9ca152827dd49529d5be5ef8e	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ca54dfec040938494b6758b26f1a4c63	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
a864346be02950669dbc5fa803a84679	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
a61d82c2878e80a9997712a8e34c86a5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
107f2abf6a2d98917ba58a2b4014e57a	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
7117fbc9d677ad9b673d35a1788448fb	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
bff87ee0988acb0078d5f11061bf1ffe	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
cda226ce96f499d8a6b95ed124e33f89	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ae4085774634832779eba7796bbf556b	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
b9207ec7f56003b0d913d7044dde499f	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a26907962f974e540b15c1d2ec560a61	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
67bf20d9e44c8dbb988dc67bef6c3202	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
4247771c6ec488a2dbefd0b85883d25c	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a831c10bfcba9379425b21dba5729914	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
4982e2d822f6a78cc677707ff0e43953	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
6bc5f2fb70bedc011946acde10b93eeb	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
68b2e6043094165490046d8e08194571	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c0e901ff8f7591ac4664fc4a290de869	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
8c3d89a132938d03f1eb3ff7369033be	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
933a4d5887549b0ced9e5ac12314a4a4	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
fa100bea6f14c15a19037a2faf30c750	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
325e68a473fc189c13310c95c8f1a3df	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
61d8adbdaefb5b63e5c05afab3d54f29	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
fc34595e44aab2477a9ae0dd0c340246	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
db76d785d68f0e353b2c47b42413a86b	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
50a1206c83eca5584132e7c1827edac6	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d6f1e9ddbbc45bd12710b1e2053d4681	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
6a70a24bcc293d001dd6dc918cc0d551	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
1c455edf93f76b7608f1ab7f458301cb	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
05f8bb9c812210835ef2488619e29535	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
edfb588304598856776f935dbab1b4fe	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
0020fa32dbb9d516c868db301bf5a080	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
