OTUID	taxonomy
a09308530fe320d6f0ad9025487c7805	Unassigned
b8dce16edd20dc3cc2f9676a874fae55	Unassigned
674993d560e62fe7e6dc40af90de9903	Unassigned
531f0ac557bfb36487d6abf5d9020634	Unassigned
21db28a5673971244236b65c59b574fb	Unassigned
bd982b44ba915414a7a965ce3f64bcd7	Unassigned
d0326319b656409c27c80f464096879d	d__Eukaryota
cf8e9208a1ba283501f8b27d20130d21	Unassigned
a380813c406c0880d0183274ab74785d	Unassigned
57a8e4084683d194a91016cf9695d1fc	d__Bacteria
6575cf00e3de9070a645c23d4bbde5f0	Unassigned
e65fa4d414b6d48c75644826c8ff23f8	Unassigned
0f03c71192b1128dd91e4e1c290e1a28	d__Eukaryota
3e077ab50f5c0b358bf98384b457dc38	d__Bacteria
066726403d2ced7a0f2be056c0807013	d__Eukaryota
e35bcd5fe02b3b856c547843ece5004a	d__Eukaryota
7f11865db07633e416896a47b4b36a5f	Unassigned
5a252a0a0107360d90be5ae926f7139e	Unassigned
54c44e78b5e1cfd06b59b0d349b0b264	d__Eukaryota
eddd74fbc07dc3af8c9a8a67f8ed817b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__uncultured_bacterium
dc6b0f8cda36ba104691371628482219	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
b6c2591d2f004519c745f33035070c2d	Unassigned
daf5164946ab7620479eb1573bc89095	Unassigned
8527f63e3896a5820b9330a0094c5225	Unassigned
798bcdcd802a2bd159348772175e312a	d__Eukaryota
2dbb4fe67a270d5641db9db7b6aceac9	d__Eukaryota
529bdb21146f1d3e7a990db9c0741d73	Unassigned
19b2d2b92372194de6a30827ae8180ba	d__Eukaryota
93c429b390af14d10eefba108ab2a5af	d__Eukaryota
506a27e9aefe298a0c5539ff2c5d9434	Unassigned
10293cfd00f6b780b9ba50e6f079e466	d__Eukaryota
fcbfe4a9ed11f8d0350ea21d8801443d	Unassigned
521e8158691e66b02a52acf3be06ddd8	Unassigned
e65b39140ef1221d086f27df0d471c8f	Unassigned
c5e70ce49f2a83b01967098347fcd24f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes
81697b2baa292d21e73004795e8eee46	Unassigned
22712b2b16dd72fd3c49001bcfac2ea7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group
72fcca9c8b68dc311ed959a1ed590d4a	Unassigned
287e3252b371f86e97f09ceca60b0d38	Unassigned
232031961d87a6f9b674d462579f7940	Unassigned
178a74d36dcedf2efd56cceba55bfdd7	Unassigned
2c30568309644efad257ca5654b980a3	Unassigned
409ccbc0dbb810f0e9525244addf04f6	Unassigned
fe918c16555ee3cca61e4215e851e490	Unassigned
4b68a11d8e147f93afbee1a830915106	d__Eukaryota
438962fe3647e1b3c0e49af52a4d01be	Unassigned
fa7b5a082c187832f1c2198ddbc0d4eb	d__Eukaryota
73bdc16347aba98f9305da4ab4a42ea6	Unassigned
9b4c669d4714cc43678fb2f2798a9103	Unassigned
a8b871b8df7f5a2da43bc6f05109bb90	Unassigned
d06df999286b28b562d84b4dc226895e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella
393052d9135a7100881481f0849c38ff	Unassigned
a11770036a904e3ab7293123b6a7b30e	Unassigned
3053cf90ec7e9d2fed83e505f9852172	d__Bacteria
c98be4eeade619d42ce10a77cbde8705	Unassigned
e8712f5e259626a55fdebb33db15ef4b	Unassigned
bcb494d5ebfda552e0ac2218c380c8bf	Unassigned
c9fcbc3e1fb7aca390580b46cb1ab360	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
8ced620808307aea9f86c2d219db633e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
05c3a8ee9c85cabcdfcebce49838d807	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia
3705de2303f7563bdd3d223ad96c2bf8	Unassigned
1bb0d66cfbb4b5ad86c141f43525fade	Unassigned
9fef257e74ee8d8dcc7d8d1c799bd977	Unassigned
ba4b19ddc15ff7ed0fc759ffd2f129cc	d__Bacteria
1cccf444df6f5cc06dcf69e99218fc5e	d__Eukaryota
7c24b8f2348e9aff1b448b3f9d6984b2	d__Bacteria
2fe4f1fb390740318bea2ed97b5aa444	d__Eukaryota
852c7461f74a6ad2e21db485b1c4a930	d__Bacteria
a70c75a2ca841b486c23c4191d4375ef	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
a2f371df5439b70aa30d419cd4f35f12	Unassigned
49cf48e99626a32199db5f3617e16548	Unassigned
dba61683f22ac5060d7db46a8809f23d	Unassigned
566147574e3a296c1f42fa143a76d6ff	Unassigned
f35be83f7a0d1f3707c8c6161589a1c2	Unassigned
75639972292c19d6f3d4b8c80a137072	Unassigned
153afe5badf1f29a1e913bdcf0cd78ad	d__Eukaryota
0a26312a9c207002822aab31fc1aa125	Unassigned
ea5ce6616b8295e42d456ccfb4b12d95	d__Eukaryota
e2e66c45405a70901e5c654e0850362e	d__Bacteria
24db51648dec189b0a8b706d45dfc71c	d__Eukaryota
c9189d7bc0059072696cb5765b1ba9c6	d__Bacteria
fc9a8c01ce61dd8a8bf0da9be65e09b8	Unassigned
91e973100234770210f2220cc9db5f03	Unassigned
f400348423282e0fe86f3d9d62d09359	d__Eukaryota
bcb5e99bf75e3ba6ff4ca1f105ee44ea	d__Eukaryota
a104129b9d154c294584f0f9f6904da2	Unassigned
317f7cff681010bd202b648ed75ec57e	d__Eukaryota
909acfba169f073dd54a94c33caf2930	Unassigned
ef3172506fd8ff6b81102d57f90209ee	Unassigned
c8cdcc72cb078a4b51283df42c257247	d__Eukaryota
b18798be0445205674d5a9ddd975f6af	Unassigned
c4059285fbe53e09008126a902f915bf	Unassigned
269b23c4eb07354b5735f81a85719cae	d__Bacteria
fbb9888526904b6e121d43e901502e8e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
e9478c8521ed218ce4768b0fa009c93a	Unassigned
c43a9ca8986975398edc1681868ea6fd	Unassigned
32fb15c629be5003ce812cd02bde8fb7	d__Eukaryota
3c923df832d9c10b3ff7c25fe7922318	Unassigned
92d0d225ba88be2529e582da5418cc87	Unassigned
ca3385314d1e973f5603e2a061a381db	Unassigned
3d8e1e98fd95da90b63e8f6ab9f4b2de	Unassigned
1c5346ec7d9cb5750621253e9f36130a	d__Eukaryota
51b585279ec10524fa78f5eeb8234980	Unassigned
3607b86d24cc92a588579ca30d3b4e01	Unassigned
91367060ccedab76d1f0c931beb58841	Unassigned
b3ae082a17dcfc89452ad65293e936cc	d__Eukaryota
2ab40e17a8705d7eaf5af07604dc4db7	Unassigned
8863291fcfe2594c751c89d689c80b90	Unassigned
d2f0fca6c4c0554ff5c51857064ae1c8	Unassigned
c44b7ab0020edbe57aea527550df4e7d	Unassigned
9a8aa9f8741990dfe51f59a1e1f918da	Unassigned
5bb88fc75de2e6b6ff320fe216f6351c	d__Eukaryota
d0d4603c29192f28fae317d50d029a9e	Unassigned
7f5597e99df4c65543e6b3fc0cc0990f	d__Bacteria
168489796858b20ea8d35566980ccb13	Unassigned
8eb9d1c9e7eb635d221b4b2b7066c12f	Unassigned
6def8c67ef462f0523de6a97724015f5	Unassigned
c869ecb68af448307a1ba203e573d8ed	Unassigned
a66d6a0c302e22bf8e546fff474b2a1c	d__Eukaryota
91b9737b2051305da7b2d46e439127ce	d__Eukaryota
ce19f282eb14edc1fc25d4209ec6d862	Unassigned
523af014190c3c44767ec1aad6721cd3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_Clostridiales
022b32a57456e3d423e90e69f4c69a50	Unassigned
25e19e3431c3bc6b4bc22f50a58cf012	Unassigned
95368b66032b7726b6c3316bd977c6fb	Unassigned
4332b2e2e08e34fa85af2b6452e48a83	Unassigned
ad6804422e6f780c638eb6cc8d2361a1	d__Eukaryota
a876857bf43a36ff77ddc326ed05a895	d__Bacteria
1b5c6ba6c100cbf17a706b92add2447b	Unassigned
333f434c0b264bc0bef4473fe20be652	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales
8bef1ebdbeb6ba4bb901a3ddc6509fa8	Unassigned
ee0227b3e1a1cd910eb1b4e50b3b4b8d	d__Bacteria
8955b39fd36c5769d495544ce8982c80	Unassigned
afe4d4184b34468758b91f99f824dadf	Unassigned
739c82c8cc5a710edd0c765d68ce9d07	Unassigned
9aaa9bd8d56245748aa30cfe3ef67620	Unassigned
210eb91cb8eaec872c32ca657ba659a5	Unassigned
3d04179560322f67ba5bb321c8f98f03	Unassigned
41b83788b0f0af0e96f923457848c36a	Unassigned
78f6fe6d8164b2fb616844824b1b4795	Unassigned
d43d2cca181dd59e862179d6581c6dd2	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales
6c6b0f09ba9895ad6e9d5551d1995190	Unassigned
7a0b28fdd093034a8611542d4fd0769a	Unassigned
6424287a1a99a0d2be10a7d83baf5292	Unassigned
ed779475aface42f74b622bef5f7a85f	d__Eukaryota
a7d72320387c232afb1bf7781a649070	Unassigned
44fcb1e9ce52d801e5389f9bf5d3788f	d__Eukaryota
51d0ea0068e64ca7bf28e321610de73c	d__Bacteria
d5b60c9d026c7cd5214599818c3e1b8d	d__Eukaryota
605bcc084e5cc7aac35621b9f2b06f8a	d__Eukaryota
844cbfd028139907479e8ea0bd3c3be0	Unassigned
ab823f248be1bb8406a89d0beaa6c71d	Unassigned
6bafead50a966e5778f636fd5e422854	Unassigned
854ac9ce628eeac115bab48492d617be	Unassigned
556844c0794be5af3a6de8e8585b9254	Unassigned
5c25103a68d5fcf2a280870181dd1db7	Unassigned
5e595facbdadcb913df29ba28d8f9f2d	Unassigned
82a5883245ee3a7f3e70c552a6257b76	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides
2b1ee762fb68ecfc00fc08921ce8b169	Unassigned
8e277ec2ead0f39c3508f5b4418dfde9	d__Bacteria
6941a8c331b42a2a47ed804042241d07	Unassigned
362e1b1962221189d48cc7658e12bb59	Unassigned
e45d2a7f7f2074b5b5630ce7cc1ed523	Unassigned
4952dbb92bed1e032a8860908484a4e9	Unassigned
cdaefa99f9c96b9d4464abc31a3f6110	Unassigned
5d82b0b4a94c057f3bc1d68f51932a6b	Unassigned
99503106565af943788dd0245b5a55da	Unassigned
919a30cbe5c7a6079cfa4b239f1ea253	d__Eukaryota
4f1c59c73de327c1e5bde6a535491704	Unassigned
454e7696f90b010f46b15c07936b44f4	Unassigned
d8e56e9114025a4704e56dad3da34d54	Unassigned
4257406ecfd2965ee043fb1b2ff375bf	Unassigned
0c99071bd66ca98d6272a568ffe703ce	Unassigned
008c21578a8076bba16f1e05dae47656	Unassigned
c87f270be01ca5beb65de6ce41565a57	d__Bacteria; p__Firmicutes; c__Clostridia
4b1200ea5efb8a40037a42d68fc8681a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group
838a0eeaaa06ec27dd2421b384b9ad5d	d__Eukaryota
a2b6197b7fe05d7178231431e30c8e1f	d__Eukaryota
c9adc9a20f51deb980b2a489c39d127d	d__Eukaryota
eb40e544208c5f23669b80b1796d365c	Unassigned
57263de18012807375aecde283f83ca7	Unassigned
4f1b0f274bd0b74a1f4593db83726622	Unassigned
169a90e167898dcad81d38da11fd0420	Unassigned
d5e61655e24dc851337331390cfcf3b2	d__Eukaryota
dfa26c5d55dc0bbc1bc3327ac06198ff	Unassigned
8668c922828240365037a440a74f1d1c	d__Bacteria
354223d69798e3d0591c4c55e7436c4f	d__Eukaryota
721b4a1b1850e4c1b717363cf907d5f9	Unassigned
e09cd2e432868bbb639d4fddcfe64997	Unassigned
2be87a5f728ce7d9924d11d7fbee031c	Unassigned
cfb39be11679768ddbe1dfe69b369ec5	d__Bacteria
aa91bd3007ff706b93af828f92feed7f	Unassigned
517528a6d1d91fdcb7895b51e9644662	d__Eukaryota
ef1e7ba97e76e966bac34c325c4c06e2	Unassigned
02d3338cf50f12d5bfaafb68991e53e4	Unassigned
6d6e6c23eaeb846d1043440891227e85	Unassigned
fcb33a7d3e216c05413296208aef9fa9	Unassigned
a897b50574a889e2cb47cba522cbaaab	Unassigned
f713de540830d6ba920707a24d0d75b7	d__Eukaryota
bbdcbfb020d3cee4523beffeec08e465	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Hungatella
5e00696c0032e91197d89a1ff002fc07	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia
9cf46999279376ad988fc73d8d2a80e2	Unassigned
6a8c46ea4c140d22ab2648942d38963c	Unassigned
3b03e8729ce020a6a420eac61372dd0f	Unassigned
116d4d8fc9edf01de9284998b9a77b7d	Unassigned
ad4294a51eb33c2e0193ea754e4ccc5f	Unassigned
66d53343c4d5ad7218dcc5f28fc53f5d	d__Bacteria
7ed46fd422e67a51f07121cac43347ee	d__Eukaryota
9343a2b17a1ed2f03e1f71e6a653b1fd	d__Bacteria
9a1273ec19f7a69d97b0be80cbbc5d8a	Unassigned
f3ab9ad6f1bc6ab6d1987918fd39e649	Unassigned
89c1ca2e80d2090a208e45904969aa99	d__Eukaryota
03f93f6fdba0920f5cc36c498decb768	Unassigned
7baae22fc7e2b5d7e72b913866a7773a	Unassigned
a8a18ec4b7f43808ea7b57e6f9fe5797	d__Eukaryota
989d5f60752139722464ab0472dddfa3	Unassigned
62c8a464ffd48be25924accbb6e82a87	d__Eukaryota
8a0ad5079cdb5f4f01f80fb63723dfec	Unassigned
8b22893083902831d96424ea15aea8a1	Unassigned
71a39730890ed002d2749d19a35ece77	d__Bacteria
214783b849b32cba758c7055d0b5bcfd	Unassigned
0dd546b2de589fbdfad15981684f5dcd	d__Eukaryota
e2216f719f8f0b52b12c25219100e9f2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
c1499ef293e1ad91c2e0e0284980cd93	d__Bacteria
0cd91b5299171a900ab1e0e7e404ec26	Unassigned
66ac1bda46198f47b21343a04667db39	Unassigned
5313a189852fae04bcd9e1274f4fddea	d__Bacteria
9cc31fe00901246c93d8e9b6df3c03ea	Unassigned
f97f5b100c63c7db69cd4480307952b6	Unassigned
84a327e472b50963b1e475a8f8a3811a	Unassigned
7e320878a630d4402cf0df66354e81e4	Unassigned
e0bab3732883695d6ec41c58ca4f7eb5	Unassigned
522c65707d7d201c12aac8ba4a9e2595	Unassigned
f98d2e9e2c0bef06920bb7f2b22de1f2	Unassigned
02d8e06a5294d5743001ba3adec2be27	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
270c951dcac490b36a2733274d29e9fd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
3fc660a18757ba1425974976248cf660	Unassigned
8ab751132d96c0bc93c26e1e9ce2558c	Unassigned
59ad7b54f149fa200f2c190570eb62f6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Flavonifractor
62ebde96d5c1e2b87c97604c41ed20a9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group
3c17a4a0169caa927a6bf0d7a9f18112	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae
ea6dce1441f69eb0035790e0b41b4fc7	Unassigned
827bb52bc84915c9a792ac0d4f97a471	d__Eukaryota
79c870fa3a226c622dc7141f5566b5d9	Unassigned
d3664fe6d7af3db27f89556594fb1f99	d__Eukaryota
427dfd3016fc7344b3c2d6523ce0874d	Unassigned
67b0c1d9acc00d0170ae679a89e763e8	Unassigned
dc39b17c1b478015879fbdfb6dacc017	Unassigned
6439926907c7e6e6c2c459d8c09bc08b	Unassigned
99fb122eba7b6264852c53920e7caf6d	Unassigned
c3bfbed7c18914ec995d218578fce54d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
e337b8567c128141e43f7357563fe620	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
11c8ef8fbcc70022fcbd7914dbee9dc7	Unassigned
d6b24ee85762f228cde27ca5d6a61cb9	Unassigned
afb75830d757e2c25c10bd29c2364507	Unassigned
0cd98ef9f02311540d9fae5d69ff6780	Unassigned
e27bb381ebcffaec15d5f06ee2dee118	Unassigned
1bdfc7813b5efd5b99798d7670c7ce30	Unassigned
941b601d2887c16786c42ab06533d084	Unassigned
00a2fa19e983753c79ddd6773ec4539d	Unassigned
9d2c6715f7963887c125edcc63858a47	d__Eukaryota
9143f7646a1b138d0687389c45e5f2e2	Unassigned
d124fa0c32396ed2c394134fba5e1c80	Unassigned
12f197dc407ead086a47c1145274a3cb	Unassigned
30bb14be03ea87efa971cc31c237cdf3	Unassigned
733de8e8b878d837a61ae5f7db054afc	Unassigned
6b56d9869420e0e91eb07ef7e8a96ea2	Unassigned
e6dfea2021d4d407cd316ee98aca998a	Unassigned
956d2025a7ee7e941accc11434d08ef8	Unassigned
0440dc05ffce53467ce315bd92fd024f	Unassigned
d1fded419d414ebcd9de54cb639c6fc8	d__Bacteria
f31722b3c1cec313c177c99c70053124	Unassigned
c06a1e745bc711b39d51cdf6d29dedd7	d__Eukaryota
6b3ae2f8dcd7ee574e45226f77e9f452	Unassigned
285089b45e5279d4624cb76974a32a52	Unassigned
c7a1393bba833732e170501b1dbd951c	Unassigned
0b6542be56f3bd8fc0920480711e5590	d__Eukaryota
b3c0550af54cc6d4d8228136bc8ac65e	Unassigned
d7679e6145ac273d10bc63e42ac14bb1	Unassigned
878e0dd1c560f0622d50885de34e6715	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides
8355dd7469b0d807db488a870dede881	d__Bacteria
ebf97c4c2cd18f4d857bddbb2745e9dc	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium
a9278c9ea938dd41a1f0f9c43acafd1a	Unassigned
697e4f48b87127fd4ccde354e00b84ec	Unassigned
008f3d52e7c9e0e84f1d7f8739c16624	Unassigned
e7046e8bb9d68974ac15f9dae5b8d27b	Unassigned
ff75b382d8c003867c7b4105901cf532	Unassigned
b157b17a1e9627c6fd207d741c9d3279	Unassigned
5971f3102e1cd59afc63a3e7b2169cee	Unassigned
ad11ab14f6ace298cbdaa476e0cba5a4	d__Eukaryota
5e62bc49b2545008af4e700d32dceae5	d__Eukaryota
f8b4000821bbdfbe1b1c246435592afb	Unassigned
587fd845d182063ea50112881bdfb65a	d__Eukaryota
77409efa98529aaccfd84c4fb4ad00db	Unassigned
7fee9fec1ad6258f2f30b23cffd76c07	Unassigned
af7de68a781c4603cbae1130021dbf90	Unassigned
aa0ff56429fcb19408bec4fef5f08f6b	d__Bacteria
05bf32bdf9ef47839368ff824fd41fe3	Unassigned
3cef522a2cf4c22d629aad272e559421	Unassigned
fd993ad37a5c5f3ef2e7a86865b41b93	Unassigned
d9df7ebb069f3adb48fcd1a1f2b9ff52	Unassigned
9155c3ff68dbb065c73ce19b2a64f161	Unassigned
4586f6b8d794a3a4101cb4089a6e8dea	Unassigned
305c93907fc4b11b4863ed4f29edb42e	Unassigned
b3277efb25bc1a86de1a8fbed334e568	Unassigned
fe585fd8ebe2bdbaa57424982cd2af37	Unassigned
ae4870d9b8df3fe71545cbd62dec6715	d__Eukaryota
c24773cbcbc9032cf0544f84717bc284	Unassigned
769cb1de5d96f99b491c7c64040151bf	Unassigned
2c5f2e8f079ed5eb07f611ce45ed1aba	Unassigned
94e9e0b19282f472f8b5f3c490017417	Unassigned
397dc5b8d76fc122f9cbce0a42f80901	Unassigned
82f0d2843dfdffea9ec1fdee8065fc16	Unassigned
4326eddec7d1ceebe288d35aa4a16a34	d__Eukaryota
53d8ba4f2a5775e34541b51d46c08ec6	Unassigned
929c65f42e8220d12dfe206895020d75	Unassigned
834956d5352e20a797c268e03b5ea7ab	Unassigned
d91e704c63cf6f3464594f22556d1d7f	d__Eukaryota
fa954ae1ffd7e4ac80476d03bf8027c8	Unassigned
8de260c61073df4dfcc674a5cca0c9b6	Unassigned
31f6086ea2111a6e9214abd399a84ba2	Unassigned
a1dee84227df8d3a04d62e10f7040c08	Unassigned
de9dc99c388f687ad42d01f7b70b78c9	Unassigned
d32627df5720d92881b677b2b7618115	Unassigned
fd9d03cc5b4b696715e66ebb615bf313	Unassigned
aff1e6e266af2d372be22bf77c9ffee9	Unassigned
9a3a64a4fc7f2b651d2f61568c98bb2e	Unassigned
3e2eaa1e267546b638df5cd85afe16ae	Unassigned
daa526d80fab81dd181f47ccb44b533d	Unassigned
1b51fab0d0d2c951432b2001eecf2f20	Unassigned
13df45dbcd3e72a013782708956c22f3	Unassigned
1ddd0267ffdaa690247a4361a7fc9bbd	Unassigned
b7756299b8c4e28fd363702ddef7ad13	d__Eukaryota
427a747cfc0eb495b7a8a9abde159f4a	d__Bacteria
3bf1aea7888a0d88a06980d74ef5c584	d__Bacteria
8928e52eae4531ca909e00b9b62e3d71	Unassigned
f728799b84edf019c1832ae524ceb9db	Unassigned
703e4c989b6e071b3a981e08e32dae74	d__Eukaryota
b516e14abe51b46452aa96533c15aeea	d__Eukaryota
062ee77b952ed033f9f7bd0b3a1d07cd	d__Bacteria
b03b2d2725695ad6da0ca2d4b3129967	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Epulopiscium
73a5e711e84b35b5bd486b4b39c1eca7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_Clostridiales
fa5b5b1f67a3ca782321d3d8282a6c19	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_finegoldii
f6bd935b95a7d532a78c1b606dd4b0b3	Unassigned
f38d5e928ecebca56e6394050bdb0eb9	Unassigned
542e2ff91e2d46c8a2a15846124cb142	Unassigned
dcfcd405889ca1546970950220aaf99b	d__Eukaryota
ff1e38a7c20cb6855632c7cb8548052b	Unassigned
929b2df43f54e73235d4d473f12d8cca	Unassigned
593b6b5f750bb5cf6e2294f1243ba268	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae
4ca804949c664be51aef9db7a53210dd	Unassigned
b737f8a0c173a233511e64b5dade47a1	Unassigned
2c34fdfdca9d5345e6fc63a0ba1aa326	Unassigned
21e6fcfffb425f3fc5be6ac6524afe68	Unassigned
9d01af24202637f8b1df7958a5d1c035	d__Eukaryota
d81f68aee9ad69f0acf55cf1fa758a80	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
20a3a70e84d0f5afe9a388063021a6e5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
379cec7a34216cc646079f9072aa4721	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
484c38841b3486d0ad9fb5689ff3f60d	Unassigned
de3fda8e2076bff247d0eb47491876c4	Unassigned
0aa24561dd8d69e4e54f874a924043b0	Unassigned
2e33f542ad6783274a987db49b821468	Unassigned
8784b70853ab21b64ab263a0e9c1bca0	Unassigned
95261d77a25674082e3ed20c938612d0	Unassigned
993d0381f2ec5e1a71966de23723fc05	Unassigned
b6879dc54d82d1ee9f2e53fae32d9795	Unassigned
bc81ce493d2338ea6a9a59b4b11fa2c4	d__Eukaryota
9efa6b67509f734e9b445c7fe71a7eae	Unassigned
b395c08e350e417ca317b19b637b1a37	Unassigned
bcb4de7789253ee5e097aa32536dfaeb	Unassigned
14ea97b37e147c889731f517c90e7c69	Unassigned
f6b9fc2e898cd718383eb87edeecc98f	Unassigned
55f5fd6321a94639ed0f16d471bff817	d__Eukaryota
1eaacf41860f46214890673f8a555af4	d__Eukaryota
a0fb0c6e325c5072ce950bbcc547a963	Unassigned
08f27f181ea831d8286c2d6710a2bb5e	Unassigned
df61cf64ed0661c872ec5f235333a5cd	Unassigned
ce353e1830edee032a56e260fc385790	Unassigned
4b14e63bc66c2e547b096aaf2f3474fd	d__Eukaryota
435675a732d1ab707d9c07fda26d8138	Unassigned
64a3c2c03ac64898b9121702d7b40bfc	d__Eukaryota
060da178106f1b26c44d792808e31df0	Unassigned
1b4189f618e3c5175eebdc3f719855d5	d__Eukaryota
83bc0280a8908e74a87b11fe5af0be1e	Unassigned
064ed2da0538a87585fce3311242237d	d__Bacteria
9edaa56480f47434c23bef78e45bbaa5	Unassigned
454166f484f5422ab37c2345f1c8784f	d__Eukaryota
e86ad593a0a7f5e90a47aa19d2eff3ff	d__Eukaryota
a3e282db943ce9b260d5ee81fcd8aa88	Unassigned
3ff4829a20826bd14cd19d88f480d42a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dielma
40b37f5719df2adc40b0a7a88300c91a	Unassigned
595d454024cf752f665f0fb30d4d36d5	Unassigned
94e574dc25c73849a069a581a783447c	Unassigned
dee0e2766b1703764440eb2291df9662	Unassigned
5775f868b707a358ff285564667af19a	Unassigned
2b99e327aa7bb307fd818a22581791bd	d__Eukaryota
ffe069ca761f06a005bb9ad9639b32a9	Unassigned
8e42fc59cca38da49450cbbd356f2aea	Unassigned
5db0563ba583609bbfae22f7f5a15344	Unassigned
c69d386900f52557a614fa3be3ffbd02	Unassigned
e71f9c0bab6a9cd96f6cc4b1361b9b88	Unassigned
6d83fc2d3e88503c8a01ab2f62a00590	d__Eukaryota
ea66f98a87a97ddf189377ba1dd73d94	d__Eukaryota
173722d6e672ea3ecdc087e156e8c7e0	d__Bacteria; p__Firmicutes; c__Clostridia
3ba8f57804c169b10d7ec775b0abbc18	Unassigned
1385bb1a673c7f7a068f1f3b42e90bcf	Unassigned
490b7020fff4f17ad0c3c65905bd263b	d__Eukaryota
6ad731169842031c223ea7c79c92b110	Unassigned
ef2fa56d47e72490655beb7e41c6facc	Unassigned
10e7b3a9add591704792a16485bad588	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
d206afa988ba4738e1ef466277ac4bc5	d__Bacteria
4c84d647d6efcf9ded2e18353a55c948	Unassigned
6967abb03b68542c8155fcdf2f823ae7	Unassigned
ad4095202eabf9b2c0d41a221a24fd12	d__Bacteria
46b04912193db4ce70f8308f75e3e278	Unassigned
ae0db99f5d095ef630a689276f92dc0d	d__Eukaryota
e5829a5aa4311df285bbabe3347c91c1	d__Bacteria
cbedabd1b86e33857f9af3810b5f483c	d__Bacteria
d657fb0337e2b3e23b74d5865a1dc216	d__Eukaryota
b93f3c5e19d539cf3dae524d47373161	Unassigned
f581f247b11254891cd66f865551d80a	Unassigned
